date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),generatedCoins,fees
2014/12/14,216378828.584,78693.0,4717270000.0,351.63,12415200.0,3600.0,10.89519376,
2014/12/15,182913138.008,76426.0,4781560000.0,345.35,17264200.0,3300.0,11.1907132,
2014/12/16,236694709.981,95946.0,4705370000.0,327.06,30864900.0,3950.0,14.7926708,
2014/12/17,265623695.821,97914.0,4450380000.0,319.78,37567900.0,3325.0,14.58261155,
2014/12/18,288473252.998,96295.0,4355140000.0,311.4,39173000.0,3050.0,14.92854625,
2014/12/19,330111884.4,98107.0,4238930000.0,317.84,23823100.0,3475.0,14.35912431,
2014/12/20,267090641.567,93477.0,4327750000.0,329.96,20856700.0,3225.0,14.45380487,
2014/12/21,210789852.382,91074.0,4491320000.0,320.84,15207600.0,3400.0,12.78457019,
2014/12/22,143169142.972,80034.0,4376890000.0,331.89,22315100.0,3650.0,11.35623461,
2014/12/23,284853814.077,88857.0,4527490000.0,334.57,16574200.0,3325.0,12.98388013,
2014/12/24,306839156.281,101615.0,4561040000.0,322.53,15092300.0,4025.0,14.31958568,
2014/12/25,222874927.964,88206.0,4397250000.0,319.01,9883640.0,3875.0,12.09897116,
2014/12/26,207224023.569,68427.0,4355750000.0,327.92,16410500.0,4125.0,9.39670386,
2014/12/27,164144833.422,73302.0,4472050000.0,315.86,15185200.0,3575.0,17.73122718,
2014/12/28,191236068.759,78324.0,4317320000.0,317.24,11676600.0,4000.0,18.54694223,
2014/12/29,194910201.426,74233.0,4339700000.0,312.67,12302500.0,4175.0,11.84155817,
2014/12/30,205036018.376,80514.0,4272940000.0,310.74,12528300.0,4075.0,14.23960233,
2014/12/31,286509222.01,85727.0,4249480000.0,320.19,13942900.0,3975.0,14.15059387,
2015/01/01,270241407.482,82138.0,4380820000.0,314.25,8036550.0,3725.0,12.10893582,
2015/01/02,129519075.611,57025.0,4295210000.0,315.03,7860650.0,4150.0,7.85606998,
2015/01/03,183318792.975,74944.0,4307010000.0,281.08,33054400.0,3900.0,11.13155797,
2015/01/04,202549547.297,85091.0,3847150000.0,264.19,55629100.0,4200.0,12.11478831,
2015/01/05,276751663.669,83115.0,3628490000.0,274.47,43962800.0,4175.0,20.38312824,
2015/01/06,286176534.729,94622.0,3759970000.0,286.19,23245700.0,4125.0,17.06459164,
2015/01/07,302564112.071,87693.0,3918090000.0,294.34,24866800.0,3875.0,12.9069098,
2015/01/08,331183549.16,91946.0,4029490000.0,283.35,19982500.0,3725.0,13.13392502,
2015/01/09,380247392.363,102295.0,3869530000.0,290.41,18718600.0,3550.0,15.30602579,
2015/01/10,277172596.782,102729.0,3937990000.0,274.8,15264300.0,3625.0,15.61045005,
2015/01/11,242620392.824,108113.0,3764960000.0,265.66,18200800.0,3700.0,15.50159659,
2015/01/12,315325291.354,91144.0,3649970000.0,267.8,18880300.0,3700.0,14.10013964,
2015/01/13,210730252.744,96039.0,3668040000.0,225.86,72843900.0,3850.0,32.56580631,
2015/01/14,272801061.892,100167.0,3072020000.0,178.1,97638700.0,2675.0,14.57769314,
2015/01/15,471463580.861,106088.0,2427830000.0,209.84,81773500.0,3950.0,16.24703531,
2015/01/16,527077849.211,118272.0,2870180000.0,208.1,38421000.0,3425.0,16.64675153,
2015/01/17,309205451.957,108073.0,2853930000.0,199.26,23469700.0,3650.0,15.40894779,
2015/01/18,248506045.109,89425.0,2747730000.0,210.34,30085100.0,3400.0,12.6526526,
2015/01/19,197736626.649,85636.0,2905410000.0,214.86,18658300.0,3875.0,12.49909271,
2015/01/20,189160841.709,96782.0,2925910000.0,211.31,24051100.0,3825.0,16.16006637,
2015/01/21,294455052.474,96416.0,2905520000.0,226.9,29924600.0,2775.0,14.18615284,
2015/01/22,304957405.835,102045.0,3125520000.0,233.41,33544600.0,3675.0,14.25492278,
2015/01/23,278477582.643,92528.0,3211490000.0,232.88,24621700.0,3550.0,13.05774185,
2015/01/24,235678059.295,88636.0,3200970000.0,247.85,24782500.0,3150.0,13.453513,
2015/01/25,187783407.383,84834.0,3403300000.0,253.72,33582700.0,3000.0,11.55435036,
2015/01/26,252009384.38,86601.0,3496650000.0,273.47,106794000.0,3175.0,13.04595188,
2015/01/27,500597604.393,105747.0,3760210000.0,263.48,44399000.0,3225.0,16.19768785,
2015/01/28,258027258.111,99829.0,3626050000.0,233.91,44352200.0,3550.0,14.02081171,
2015/01/29,160442415.929,88337.0,3213920000.0,233.51,32213400.0,4025.0,12.05205882,
2015/01/30,185011863.966,88452.0,3206940000.0,226.43,26605200.0,4200.0,11.89566045,
2015/01/31,171313608.079,83439.0,3120490000.0,217.46,23348200.0,3475.0,11.55033011,
2015/02/01,154246124.915,84680.0,2989460000.0,226.97,29128500.0,3950.0,12.31982067,
2015/02/02,178810458.423,80534.0,3123010000.0,238.23,30612100.0,4200.0,11.3420001,
2015/02/03,171823882.736,83135.0,3275110000.0,227.27,40783700.0,3675.0,12.06937625,
2015/02/04,247730519.852,91982.0,3138700000.0,226.85,26594300.0,3450.0,13.13396104,
2015/02/05,256494632.579,89581.0,3141730000.0,217.11,22516400.0,3850.0,12.45986726,
2015/02/06,255859946.256,89560.0,2994350000.0,222.27,24435300.0,3850.0,12.57623249,
2015/02/07,187451122.185,84060.0,3074140000.0,227.75,21604200.0,4425.0,11.48752352,
2015/02/08,125260168.586,81842.0,3144920000.0,223.41,17145200.0,4125.0,11.52454814,
2015/02/09,129271404.774,85153.0,3086220000.0,220.11,27791300.0,3225.0,11.93192935,
2015/02/10,157119160.298,97571.0,3044180000.0,219.84,21115100.0,3925.0,13.88752032,
2015/02/11,163128717.387,105651.0,3037370000.0,219.19,17201900.0,3750.0,14.58383643,
2015/02/12,167574465.575,99317.0,3030990000.0,221.76,15206200.0,3875.0,14.74440892,
2015/02/13,166370757.992,92777.0,3069830000.0,235.43,42744400.0,3250.0,13.38084918,
2015/02/14,224027655.458,105049.0,3258210000.0,257.32,49732500.0,3475.0,16.02196785,
2015/02/15,150296665.217,107122.0,3563290000.0,234.82,56552400.0,4100.0,16.34034372,
2015/02/16,152344426.8,83928.0,3250240000.0,233.84,28153700.0,3475.0,13.62772672,
2015/02/17,155654378.99,104430.0,3231750000.0,243.61,27363100.0,3925.0,15.40675656,
2015/02/18,159729072.072,101868.0,3376060000.0,236.33,25200800.0,3800.0,15.69505877,
2015/02/19,172097553.677,102002.0,3274980000.0,240.28,18270500.0,3975.0,14.83530028,
2015/02/20,149994511.677,97591.0,3329190000.0,243.78,23876700.0,4200.0,13.91341413,
2015/02/21,151484803.884,95355.0,3378660000.0,244.53,12284200.0,3950.0,14.74856785,
2015/02/22,145515505.866,91012.0,3390510000.0,235.98,19527000.0,3500.0,13.36198115,
2015/02/23,97798671.7559,84608.0,3272880000.0,238.89,16400000.0,3800.0,12.19665865,
2015/02/24,159669308.872,98949.0,3315370000.0,238.74,14200400.0,3425.0,14.05620907,
2015/02/25,166554518.178,104506.0,3314640000.0,237.47,11496200.0,3400.0,14.73037716,
2015/02/26,164242102.601,105429.0,3294030000.0,236.43,13619400.0,3975.0,15.10803303,
2015/02/27,229301840.371,100341.0,3282410000.0,253.83,44013900.0,3650.0,14.26795461,
2015/02/28,412804765.888,102857.0,3520560000.0,254.26,13949300.0,3925.0,14.54017982,
2015/03/01,153315327.685,91306.0,3532050000.0,260.2,25213700.0,3400.0,13.89333037,
2015/03/02,258210781.895,83602.0,3617340000.0,275.67,40465700.0,3650.0,12.31285895,
2015/03/03,543309780.362,104605.0,3822510000.0,281.7,50461300.0,3775.0,16.21037854,
2015/03/04,293538131.957,111341.0,3920130000.0,273.09,41383000.0,4000.0,15.58235074,
2015/03/05,210364818.157,99579.0,3792480000.0,276.18,41302400.0,3700.0,14.56844136,
2015/03/06,256641382.564,98932.0,3833160000.0,272.72,28918900.0,3000.0,14.62106544,
2015/03/07,209743391.35,95356.0,3788190000.0,276.26,17825900.0,3875.0,17.13106569,
2015/03/08,195773501.945,92801.0,3846750000.0,274.35,22067900.0,3425.0,13.07246043,
2015/03/09,676861431.851,87815.0,3825250000.0,289.61,59178200.0,4000.0,13.5221797,
2015/03/10,261383806.511,102276.0,4035790000.0,291.76,67770800.0,3425.0,15.24892203,
2015/03/11,316287074.842,108319.0,4060030000.0,296.38,33963900.0,3650.0,15.85399799,
2015/03/12,229094850.679,101387.0,4125290000.0,294.35,32585200.0,4125.0,15.3184669,
2015/03/13,239088085.254,96581.0,4098250000.0,285.34,31421500.0,3325.0,14.04620906,
2015/03/14,229814530.539,97236.0,3964470000.0,281.88,22612300.0,3575.0,13.90358951,
2015/03/15,225200036.913,88209.0,3923350000.0,286.39,11970100.0,3275.0,12.35188271,
2015/03/16,148310853.586,85144.0,3983760000.0,290.59,21516100.0,3700.0,11.90421629,
2015/03/17,228347424.918,101809.0,4053230000.0,285.5,21497200.0,3275.0,14.65125755,
2015/03/18,187135291.459,100575.0,3977030000.0,256.3,57008000.0,3525.0,14.28947191,
2015/03/19,343367463.861,102257.0,3570820000.0,260.93,52732000.0,3625.0,15.42972583,
2015/03/20,280187798.25,103047.0,3642550000.0,261.75,18456700.0,3550.0,15.90839384,
2015/03/21,199598966.967,100107.0,3653040000.0,260.02,17130100.0,3375.0,15.64860137,
2015/03/22,155742324.569,100476.0,3629920000.0,267.96,18438100.0,3675.0,14.70695936,
2015/03/23,113384324.425,85432.0,3742290000.0,266.74,22811900.0,3275.0,12.3081063,
2015/03/24,179798084.76,106189.0,3724830000.0,245.59,40073700.0,3775.0,17.43693874,
2015/03/25,218674292.438,95653.0,3458950000.0,246.2,35866900.0,4300.0,14.11024766,
2015/03/26,229519309.026,96443.0,3443230000.0,248.53,25730000.0,4275.0,15.63150831,
2015/03/27,212475895.422,98495.0,3476180000.0,247.03,17274900.0,3575.0,14.28154569,
2015/03/28,248040568.018,103421.0,3454980000.0,252.8,16040900.0,4400.0,14.81407868,
2015/03/29,144734378.753,88252.0,3536570000.0,242.71,21699400.0,3700.0,12.70342532,
2015/03/30,119661246.601,88694.0,3399510000.0,247.53,23009600.0,3725.0,12.40138103,
2015/03/31,181341911.867,103390.0,3464410000.0,244.22,22672000.0,3550.0,15.18918419,
2015/04/01,183985082.546,110634.0,3420100000.0,247.27,22877200.0,3750.0,15.35633761,
2015/04/02,234778294.158,121155.0,3461060000.0,253.0,26272600.0,3475.0,17.36091057,
2015/04/03,191151902.131,112530.0,3545940000.0,254.32,23146600.0,3675.0,15.75240199,
2015/04/04,166192187.529,105975.0,3563920000.0,253.7,12493500.0,3775.0,15.17079997,
2015/04/05,120511138.951,94397.0,3557460000.0,260.6,19649200.0,3975.0,14.64723494,
2015/04/06,99225772.2034,93053.0,3655990000.0,255.49,20034200.0,3700.0,14.37833029,
2015/04/07,143512855.485,100835.0,3580410000.0,253.18,18467400.0,3125.0,15.3685661,
2015/04/08,173169554.491,112065.0,3550390000.0,245.02,30086400.0,4000.0,16.12131218,
2015/04/09,211621884.122,110162.0,3434520000.0,243.68,21643500.0,3025.0,15.89693994,
2015/04/10,181288947.975,117897.0,3420500000.0,236.07,28882000.0,3550.0,19.04414047,
2015/04/11,185226187.018,111816.0,3313620000.0,236.55,16365200.0,3600.0,27.62190553,
2015/04/12,146683123.742,102716.0,3321740000.0,236.15,12387900.0,3500.0,17.01915505,
2015/04/13,93112643.3588,87349.0,3314280000.0,224.59,31181800.0,3250.0,14.22588039,
2015/04/14,147672661.971,107370.0,3157970000.0,219.16,31719000.0,3650.0,16.102748,
2015/04/15,221275798.348,114380.0,3078890000.0,223.83,22562000.0,3975.0,16.96181239,
2015/04/16,155531498.655,104949.0,3147650000.0,228.57,24805400.0,3000.0,15.03463598,
2015/04/17,224554346.355,102464.0,3213910000.0,222.88,20429800.0,3425.0,14.71325456,
2015/04/18,236852593.571,101632.0,3134170000.0,223.36,12939000.0,3300.0,14.28467274,
2015/04/19,157315593.284,100200.0,3143460000.0,222.6,15021500.0,3475.0,13.93849707,
2015/04/20,170346280.781,89817.0,3132400000.0,224.63,18364700.0,3400.0,12.76157048,
2015/04/21,265106458.655,110799.0,3161520000.0,235.27,24978000.0,3925.0,16.16074129,
2015/04/22,241209380.335,114532.0,3316990000.0,234.18,23847900.0,4000.0,15.87430391,
2015/04/23,304889569.227,114457.0,3296060000.0,236.46,17036000.0,3800.0,16.25285687,
2015/04/24,196030446.203,105589.0,3323830000.0,231.27,21448700.0,3275.0,14.74480878,
2015/04/25,261339788.165,112613.0,3257850000.0,226.39,13957200.0,3150.0,16.74613906,
2015/04/26,199700502.226,100599.0,3190790000.0,219.43,28943700.0,3825.0,99.73259827,
2015/04/27,212302173.931,92380.0,3093200000.0,229.29,38574000.0,3825.0,13.22819741,
2015/04/28,271193604.891,110005.0,3228470000.0,225.85,21469200.0,3400.0,15.15137067,
2015/04/29,262362213.694,113638.0,3181700000.0,225.81,18936500.0,3750.0,16.03122042,
2015/04/30,276567794.863,118296.0,3183860000.0,236.15,33818600.0,3350.0,17.36232648,
2015/05/01,246702183.858,111099.0,3329190000.0,232.08,18815300.0,3200.0,16.08550077,
2015/05/02,253683154.369,103470.0,3279270000.0,234.93,12535500.0,3625.0,14.70023174,
2015/05/03,193878669.75,96269.0,3315980000.0,240.36,18494100.0,3750.0,13.99186812,
2015/05/04,164921662.865,86254.0,3394130000.0,239.02,21223400.0,3525.0,12.58895848,
2015/05/05,245858238.222,97268.0,3373650000.0,236.12,23929100.0,3325.0,14.15633436,
2015/05/06,247819867.039,115868.0,3337790000.0,229.78,29587200.0,3800.0,16.40594879,
2015/05/07,238368970.104,111320.0,3245660000.0,237.33,29064400.0,3750.0,15.59365577,
2015/05/08,306004667.213,112173.0,3353090000.0,243.86,27445500.0,3775.0,16.22517764,
2015/05/09,234185135.629,106499.0,3446790000.0,241.83,19790500.0,3675.0,15.76443367,
2015/05/10,196250173.265,99217.0,3418740000.0,240.3,15019100.0,3225.0,14.69407894,
2015/05/11,213452090.182,91152.0,3399290000.0,242.16,20892300.0,3300.0,15.4053723,
2015/05/12,237785727.385,103821.0,3426350000.0,241.11,19282600.0,3650.0,16.431866,
2015/05/13,233878914.805,111574.0,3416690000.0,236.38,27180100.0,3925.0,16.41415576,
2015/05/14,231973578.658,108349.0,3344280000.0,236.93,24413700.0,4150.0,15.33831835,
2015/05/15,236514518.061,102420.0,3355680000.0,237.6,16329400.0,3500.0,14.34193128,
2015/05/16,199231798.337,106287.0,3366300000.0,236.15,11089700.0,4000.0,15.09959703,
2015/05/17,150687369.5,91518.0,3343940000.0,236.8,11134300.0,3175.0,13.41677342,
2015/05/18,133737101.313,86155.0,3357380000.0,233.13,16780300.0,4325.0,12.56355596,
2015/05/19,177695411.986,98677.0,3303650000.0,231.95,14241900.0,3650.0,15.17722871,
2015/05/20,242585502.505,107307.0,3288140000.0,234.02,15499400.0,3400.0,15.51032634,
2015/05/21,245347916.541,108220.0,3319140000.0,235.34,15108900.0,3575.0,15.48108746,
2015/05/22,192126825.884,98127.0,3338560000.0,240.35,27003000.0,3625.0,14.38872583,
2015/05/23,239713041.935,100529.0,3409830000.0,238.87,14605000.0,3700.0,15.20924588,
2015/05/24,225635352.757,91114.0,3391910000.0,240.95,11508000.0,2825.0,13.24436216,
2015/05/25,138618633.654,91019.0,3420480000.0,237.11,14423900.0,3575.0,13.16070096,
2015/05/26,168905323.552,104175.0,3367040000.0,237.12,16425000.0,3525.0,15.36859022,
2015/05/27,205817022.62,106547.0,3367340000.0,237.28,18837000.0,3425.0,17.70303647,
2015/05/28,232197538.078,110243.0,3370890000.0,237.41,13829600.0,3625.0,16.56797692,
2015/05/29,213833397.829,108684.0,3373380000.0,237.1,14805000.0,3350.0,15.97731108,
2015/05/30,229799251.342,124585.0,3370240000.0,233.34,14098600.0,4000.0,17.64094182,
2015/05/31,185021208.121,130878.0,3314780000.0,230.19,14730800.0,2975.0,17.92366924,
2015/06/01,157407296.186,96527.0,3274370000.0,222.93,26090500.0,3850.0,38.86519149,
2015/06/02,253035484.225,120648.0,3170730000.0,225.8,20459000.0,3350.0,20.6013467,
2015/06/03,244098804.602,132206.0,3212010000.0,225.87,17752400.0,3750.0,19.15504964,
2015/06/04,241075711.615,126686.0,3213320000.0,224.32,14728100.0,3525.0,17.79077511,
2015/06/05,224917763.233,121334.0,3191080000.0,224.95,18056500.0,3500.0,17.20740277,
2015/06/06,249999744.854,110418.0,3203980000.0,225.62,11131500.0,3650.0,16.43932459,
2015/06/07,179008905.851,94567.0,3213390000.0,222.88,13318400.0,4125.0,14.14283042,
2015/06/08,170938727.096,87587.0,3175520000.0,228.49,23378400.0,3925.0,13.55333484,
2015/06/09,183258371.059,103233.0,3257050000.0,229.05,28353100.0,3825.0,16.76885156,
2015/06/10,233743638.759,113175.0,3264420000.0,228.8,15904800.0,3750.0,16.70288963,
2015/06/11,243094263.181,134362.0,3263390000.0,229.71,14416000.0,4150.0,20.0200267,
2015/06/12,242520887.07,121677.0,3276290000.0,229.98,14017700.0,3675.0,17.72155088,
2015/06/13,254671825.557,126920.0,3280180000.0,232.4,13305300.0,3425.0,18.32787903,
2015/06/14,195824261.584,108404.0,3317080000.0,233.54,12165900.0,3950.0,17.16978432,
2015/06/15,241833543.693,104451.0,3331930000.0,236.82,19912100.0,3700.0,16.60547161,
2015/06/16,304015275.689,120608.0,3380500000.0,250.9,41612000.0,3625.0,18.08261468,
2015/06/17,398233547.848,127461.0,3581960000.0,249.28,43858400.0,3175.0,20.40395219,
2015/06/18,402402932.616,130215.0,3563010000.0,249.01,30980200.0,3525.0,24.1331345,
2015/06/19,310794316.401,119891.0,3558500000.0,244.61,23965300.0,3975.0,22.80733402,
2015/06/20,360818973.956,129356.0,3494910000.0,245.21,20608100.0,3900.0,27.43918769,
2015/06/21,258509787.4,110651.0,3503880000.0,243.94,10600900.0,3350.0,21.25656864,
2015/06/22,183895682.088,94270.0,3488460000.0,246.99,17692500.0,3050.0,13.46584259,
2015/06/23,227315795.936,110155.0,3531700000.0,244.3,15108700.0,3650.0,23.62903039,
2015/06/24,280351568.916,130564.0,3494730000.0,240.51,17344900.0,3650.0,22.55311862,
2015/06/25,251167019.52,111144.0,3439620000.0,242.8,16133100.0,3700.0,16.10552497,
2015/06/26,208785171.502,114110.0,3472580000.0,243.59,13983500.0,4000.0,17.10600189,
2015/06/27,347054268.302,115832.0,3487060000.0,250.99,20488600.0,3875.0,17.9175841,
2015/06/28,301959960.115,109204.0,3593900000.0,249.01,15137600.0,3125.0,17.16731369,
2015/06/29,198658169.486,97974.0,3562790000.0,257.06,34742900.0,3750.0,15.31906662,
2015/06/30,296603459.604,118615.0,3682790000.0,263.07,44533800.0,3275.0,17.95859765,
2015/07/01,401238098.397,153529.0,3774140000.0,258.62,27029800.0,3650.0,28.39404507,
2015/07/02,283332279.647,144399.0,3706320000.0,255.41,21551900.0,3525.0,22.34030167,
2015/07/03,303403288.184,140149.0,3662970000.0,256.34,19033800.0,3675.0,22.99582991,
2015/07/04,320425392.666,137128.0,3678800000.0,260.89,15620400.0,4025.0,24.69032101,
2015/07/05,244717786.307,108883.0,3741670000.0,271.91,44156100.0,3675.0,18.03938279,
2015/07/06,249595756.122,105854.0,3890430000.0,269.03,49154800.0,3750.0,18.76217426,
2015/07/07,367236780.077,160973.0,3875220000.0,266.21,28857600.0,4275.0,31.53538229,
2015/07/08,325608123.644,188331.0,3818970000.0,270.79,36980200.0,3575.0,41.54840615,
2015/07/09,319441816.969,208173.0,3889620000.0,269.23,40301200.0,3975.0,53.33951742,
2015/07/10,351251152.328,191687.0,3866510000.0,284.89,100390000.0,3450.0,41.96177509,
2015/07/11,486640968.406,204210.0,4093500000.0,293.12,41109900.0,3850.0,38.14406792,
2015/07/12,364828777.327,181840.0,4213280000.0,310.87,56405000.0,3625.0,36.96150188,
2015/07/13,351275393.426,199009.0,4468540000.0,292.05,62053900.0,3500.0,45.9325014,
2015/07/14,350711887.27,173307.0,4199450000.0,287.46,28727200.0,3600.0,33.49308733,
2015/07/15,338828787.089,121289.0,4143120000.0,285.83,27486600.0,3475.0,28.78263116,
2015/07/16,303644351.677,117982.0,4115410000.0,278.09,49482600.0,4025.0,26.78300519,
2015/07/17,377903289.738,114627.0,4001950000.0,279.47,27591400.0,3175.0,27.65840845,
2015/07/18,297970178.112,117114.0,4020820000.0,274.9,25187100.0,3775.0,24.58494385,
2015/07/19,225763774.72,118723.0,3956140000.0,273.61,15332500.0,3825.0,44.11616592,
2015/07/20,185308331.114,134454.0,3938930000.0,278.98,22711400.0,3600.0,19.20129942,
2015/07/21,238931797.294,117985.0,4017540000.0,275.83,22930700.0,3700.0,35.6756411,
2015/07/22,278690724.836,133285.0,3971960000.0,277.22,19389800.0,3575.0,28.56326679,
2015/07/23,240959656.715,134374.0,3997290000.0,276.05,18531300.0,3700.0,28.17328003,
2015/07/24,276896636.769,111863.0,3978990000.0,288.28,37199400.0,3575.0,26.80290432,
2015/07/25,310973502.999,109429.0,4155500000.0,288.7,20662200.0,4250.0,23.21557112,
2015/07/26,208184313.221,102833.0,4163470000.0,292.69,16032300.0,3775.0,20.80278217,
2015/07/27,146160469.29,89964.0,4222210000.0,293.62,30592000.0,3550.0,19.57773715,
2015/07/28,244897308.401,113358.0,4237650000.0,294.43,25453600.0,3675.0,31.50399673,
2015/07/29,315988148.322,114568.0,4250940000.0,289.59,24672600.0,3500.0,26.48918945,
2015/07/30,271458801.79,140980.0,4174360000.0,287.72,21635800.0,3850.0,39.18206378,
2015/07/31,262696458.441,131157.0,4155010000.0,284.65,23629100.0,3400.0,34.11170226,
2015/08/01,257462168.71,136981.0,4112610000.0,281.6,18995000.0,3600.0,37.06635251,
2015/08/02,208435042.979,157799.0,4052470000.0,282.61,17722200.0,4025.0,34.19875852,
2015/08/03,155114301.314,97261.0,4087610000.0,281.23,21474100.0,3750.0,22.45622586,
2015/08/04,232026086.853,124090.0,4065870000.0,285.22,21908700.0,3900.0,25.15547809,
2015/08/05,259686455.368,131594.0,4119190000.0,281.88,20128000.0,3450.0,34.25170711,
2015/08/06,311462833.45,129837.0,4077600000.0,278.58,18792100.0,3225.0,34.3051728,
2015/08/07,277067695.854,134436.0,4032820000.0,279.58,42484800.0,3550.0,36.87780825,
2015/08/08,273465315.662,121029.0,4048270000.0,261.0,58533000.0,3550.0,28.21146766,
2015/08/09,274783748.068,101599.0,3779770000.0,265.08,23789600.0,4050.0,22.53674817,
2015/08/10,308869740.974,89937.0,3843850000.0,264.47,20979400.0,3250.0,18.71323906,
2015/08/11,293144271.277,111405.0,3828500000.0,270.39,25433900.0,4325.0,27.2134821,
2015/08/12,282095985.845,117239.0,3920210000.0,266.38,26815400.0,4200.0,26.6333475,
2015/08/13,304912558.055,116367.0,3857090000.0,264.08,27685500.0,3075.0,25.3674595,
2015/08/14,337990774.606,117871.0,3828340000.0,265.68,27091200.0,3750.0,25.04715135,
2015/08/15,325933340.775,111030.0,3849530000.0,261.55,19321100.0,3375.0,24.33639928,
2015/08/16,247792714.177,98422.0,3797330000.0,258.51,29717000.0,3350.0,20.99042465,
2015/08/17,267641273.298,86754.0,3749260000.0,257.98,21617900.0,3600.0,18.2891781,
2015/08/18,275894648.965,112090.0,3742020000.0,211.08,42147200.0,3575.0,23.30970771,
2015/08/19,357198425.017,120195.0,3274860000.0,226.68,60869200.0,3625.0,25.77426057,
2015/08/20,386897190.977,122075.0,3293570000.0,235.35,32275000.0,3875.0,24.59124418,
2015/08/21,319664870.199,116959.0,3417200000.0,232.57,23173800.0,3825.0,25.26291979,
2015/08/22,316714273.044,115801.0,3379050000.0,230.39,23205900.0,4000.0,23.72098323,
2015/08/23,259818280.031,105679.0,3346760000.0,228.17,18406600.0,3875.0,22.55638699,
2015/08/24,214125332.948,93952.0,3314640000.0,210.5,59220700.0,3400.0,20.39686001,
2015/08/25,380008533.053,119017.0,3053250000.0,221.61,61089200.0,3850.0,25.229565,
2015/08/26,439764551.067,124916.0,3228540000.0,225.83,31808000.0,3400.0,25.83510482,
2015/08/27,317197897.543,124715.0,3287220000.0,224.77,21905400.0,3950.0,25.4549747,
2015/08/28,334438754.883,114961.0,3268370000.0,231.4,31336600.0,3600.0,23.15723921,
2015/08/29,337274946.169,121126.0,3368880000.0,229.78,17142500.0,3850.0,24.5461252,
2015/08/30,215597623.897,113113.0,3345740000.0,228.76,19412600.0,4000.0,22.52730241,
2015/08/31,168685639.989,94814.0,3335220000.0,230.06,20710700.0,3700.0,18.30473815,
2015/09/01,229379627.482,122092.0,3352760000.0,228.12,20575200.0,4000.0,26.96425504,
2015/09/02,290117973.609,135506.0,3321180000.0,229.28,18760400.0,3800.0,26.4941016,
2015/09/03,293701492.211,143310.0,3340990000.0,227.18,17482000.0,3950.0,48.03187173,
2015/09/04,251958930.532,133780.0,3311080000.0,230.3,20962400.0,3600.0,33.21381331,
2015/09/05,232767778.642,98041.0,3355470000.0,235.02,20671400.0,3900.0,22.41636578,
2015/09/06,207493425.989,132403.0,3424420000.0,239.84,25473700.0,3950.0,31.13336949,
2015/09/07,204505247.486,106544.0,3499120000.0,239.85,21192200.0,3675.0,21.85687675,
2015/09/08,207928248.138,122029.0,3498750000.0,243.61,26879200.0,3450.0,28.70289291,
2015/09/09,270651180.868,124655.0,3551640000.0,238.17,23635700.0,3450.0,26.04754183,
2015/09/10,311521108.608,127477.0,3478410000.0,238.48,21215500.0,3600.0,26.34717548,
2015/09/11,288657355.245,124063.0,3479310000.0,240.11,19224700.0,4375.0,28.7367539,
2015/09/12,258852461.884,164860.0,3502520000.0,235.23,17962600.0,4025.0,33.75014481,
2015/09/13,170573943.965,154252.0,3435990000.0,230.51,18478800.0,3550.0,33.12293654,
2015/09/14,166585654.504,142408.0,3369190000.0,230.64,20997800.0,3625.0,25.7179695,
2015/09/15,253877181.935,161617.0,3368360000.0,230.3,19177800.0,3775.0,30.34046613,
2015/09/16,261528711.777,167189.0,3365740000.0,229.09,20144200.0,4125.0,29.4265409,
2015/09/17,270678311.528,164113.0,3349390000.0,229.81,18935400.0,3575.0,26.57291552,
2015/09/18,261114443.394,248124.0,3415440000.0,232.97,20242200.0,3575.0,26.64910663,
2015/09/19,236807003.23,181707.0,3406390000.0,231.49,12712600.0,3625.0,26.3758538,
2015/09/20,241907278.473,114187.0,3385770000.0,231.21,14444700.0,3275.0,22.08227979,
2015/09/21,170437617.813,109206.0,3383840000.0,227.09,19678800.0,3150.0,20.96947239,
2015/09/22,297747959.531,126363.0,3322420000.0,230.62,25009300.0,3150.0,27.07533607,
2015/09/23,316172917.089,137623.0,3381390000.0,230.28,17254100.0,4050.0,28.41245341,
2015/09/24,264783518.449,133350.0,3373850000.0,234.53,25097800.0,3750.0,26.25085789,
2015/09/25,245427033.65,124448.0,3433300000.0,235.14,22363600.0,3600.0,24.12886677,
2015/09/26,288741747.953,129898.0,3444730000.0,234.34,13724100.0,4100.0,27.22450235,
2015/09/27,215123485.201,117232.0,3431860000.0,232.76,14179900.0,3725.0,25.37887763,
2015/09/28,161090357.317,107937.0,3413630000.0,239.14,24713000.0,3725.0,20.91949864,
2015/09/29,285921582.107,132661.0,3505090000.0,236.69,22691300.0,3375.0,26.22767263,
2015/09/30,335061571.223,138400.0,3471280000.0,236.06,19743500.0,4350.0,26.23929439,
2015/10/01,308837852.539,140222.0,3462800000.0,237.55,20488800.0,3875.0,27.49153829,
2015/10/02,290958238.545,138316.0,3482190000.0,237.29,19677900.0,3825.0,30.22710577,
2015/10/03,397825558.525,138498.0,3482100000.0,238.73,16482700.0,3275.0,24.95701028,
2015/10/04,216500905.209,123848.0,3502460000.0,238.26,12999000.0,3550.0,23.1288576,
2015/10/05,200896981.414,104323.0,3497740000.0,240.38,23335900.0,3925.0,19.57570215,
